date,symbol,open,high,low,close,volume
2025-09-03,HD,404.94,409.02,403.57,407.71,2966340
2025-09-04,HD,408.51,413.22,407.2028,411.69,3873076
2025-09-05,HD,416.585,420.4,414.02,418.95,5855606
2025-09-08,HD,418.5,420.58,415.75,419.94,3742646
2025-09-09,HD,418.12,418.72,412.7526,415.34,3516038
2025-09-10,HD,415.52,417.43,411.735,413.23,2897799
2025-09-11,HD,415.7,425.2199,414.25,423.42,5316379
2025-09-12,HD,420.27,423.51,418.8839,422.69,5004181
2025-09-15,HD,422.47,423.3,417.75,422.71,4884990
2025-09-16,HD,423.75,424.5299,420.09,421.45,3726700
2025-09-17,HD,424.44,426.75,415.813,417.0,4771658
2025-09-18,HD,417.55,421.39,415.858,417.48,3677244
2025-09-19,HD,417.37,418.58,415.1,415.69,6718416
2025-09-22,HD,414.11,414.88,411.13,412.0,2656307
2025-09-23,HD,412.0,413.73,407.46,410.91,2597120
2025-09-24,HD,406.79,410.65,405.01,409.77,3220993
2025-09-25,HD,406.65,410.856,405.61,407.45,2554291
2025-09-26,HD,408.16,411.41,405.84,410.09,2316719
2025-09-29,HD,410.05,410.945,403.85,406.8,3008379
2025-09-30,HD,406.63,407.0,403.48,405.19,3211752
2025-10-01,HD,404.39,405.125,395.31,397.02,3787770
2025-10-02,HD,395.5,397.38,393.79,395.01,2964676
2025-10-03,HD,394.13,397.32,392.63,395.06,2951584
2025-10-06,HD,394.5,394.5,385.72,389.33,3653724
2025-10-07,HD,389.45,389.7499,385.51,386.81,2505707
2025-10-08,HD,386.46,386.46,382.98,383.79,2517615
2025-10-09,HD,382.9,384.355,377.4601,377.69,3321382
2025-10-10,HD,380.26,380.26,374.7795,375.75,2992425
2025-10-13,HD,379.07,382.31,377.19,379.37,2925910
2025-10-14,HD,378.87,388.89,378.01,387.72,4399862
2025-10-15,HD,389.23,394.37,386.73,388.3,3690284
2025-10-16,HD,389.66,389.9999,383.965,387.39,2783672
2025-10-17,HD,388.5,393.11,387.2,391.9,2657712
2025-10-20,HD,391.41,393.18,388.09,388.89,2761142
2025-10-21,HD,387.56,393.63,385.8584,390.9,2306895
2025-10-22,HD,391.245,393.05,388.17,388.97,2857031
2025-10-23,HD,387.13,388.72,381.295,385.03,2767253
2025-10-24,HD,389.7,389.7,385.67,386.68,2426795
2025-10-27,HD,387.7,389.29,382.9,385.27,3065796
2025-10-28,HD,384.42,390.005,382.83,385.75,2372830
2025-10-29,HD,383.0,385.0,375.2,378.04,3852340
2025-10-30,HD,377.71,384.7,376.105,379.55,2384331
2025-10-31,HD,376.96,380.94,375.0101,379.59,2643518
2025-11-03,HD,377.01,378.48,373.68,378.35,2897752
2025-11-04,HD,377.35,383.68,376.75,383.08,2589981
2025-11-05,HD,382.79,383.415,370.53,373.84,4696161
2025-11-06,HD,371.82,372.656,367.55,369.07,3622112
2025-11-07,HD,368.99,373.65,367.57,371.11,2766351
2025-11-10,HD,369.79,370.66,363.45,370.43,3257923
2025-11-11,HD,371.99,376.0,370.91,374.24,2407418
2025-11-12,HD,372.06,373.56,369.01,371.13,3376097
2025-11-13,HD,371.66,373.515,366.62,368.07,3035094
2025-11-14,HD,365.91,367.33,359.8,362.36,3413298
2025-11-17,HD,361.13,363.78,356.1,358.03,5127166
2025-11-18,HD,339.98,348.8,336.01,336.48,10168537
2025-11-19,HD,340.97,341.75,331.37,334.5,7595034
2025-11-20,HD,336.36,338.9025,332.13,332.38,4025333
2025-11-21,HD,334.57,346.92,333.0,343.32,7441277
2025-11-24,HD,342.2,343.71,336.55,336.58,6132934
2025-11-25,HD,339.0,353.0,338.85,351.07,6316629
2025-11-26,HD,350.26,357.33,349.0,355.47,4517336
2025-11-28,HD,354.93,357.825,353.5,356.92,2119563
2025-12-01,HD,354.05,362.29,352.88,357.33,5107050
2025-12-02,HD,356.825,357.5,351.3,354.03,3965584
2025-12-03,HD,354.5,360.47,353.75,357.91,4166715
2025-12-04,HD,356.285,357.51,350.0,351.17,4022768
2025-12-05,HD,350.65,355.62,349.525,354.61,5959500
2025-12-08,HD,351.95,352.09,345.7,349.91,6979402
2025-12-09,HD,347.76,356.67,344.96,345.27,5056163
2025-12-10,HD,344.1,352.02,344.0,351.13,6316138
2025-12-11,HD,356.0,362.72,353.94,357.46,6609845
2025-12-12,HD,359.26,360.76,356.05,359.65,3861179
2025-07-24,MA,562.0,567.835,561.895,563.5,1874746
2025-07-25,MA,564.36,569.955,563.85,568.22,1513639
2025-07-28,MA,567.37,571.65,566.22,568.28,2492411
2025-07-29,MA,570.03,573.0,563.0,563.32,2394238
2025-07-30,MA,560.33,565.61,555.21,559.11,2833185
2025-07-31,MA,568.57,579.44,562.51,566.47,4568343
2025-08-01,MA,563.86,564.87,556.1,559.89,3316787
2025-08-04,MA,564.29,569.92,562.495,569.81,2984728
2025-08-05,MA,569.6,571.83,562.127,566.04,2883198
2025-08-06,MA,568.99,570.36,563.97,569.13,2245248
2025-08-07,MA,572.97,573.9,553.855,561.22,2979747
2025-08-08,MA,563.75,576.16,562.69,574.32,2908038
2025-08-11,MA,575.0,576.59,569.44,573.59,2116712
2025-08-12,MA,575.18,578.32,570.46,574.18,2593996
2025-08-13,MA,577.33,580.27,574.04,577.9,2352973
2025-08-14,MA,577.47,584.4,575.5,583.76,2642459
2025-08-15,MA,585.0,589.56,581.11,581.7,2263870
2025-08-18,MA,582.02,585.49,580.69,584.14,1812110
2025-08-19,MA,584.41,590.57,584.22,585.51,2334494
2025-08-20,MA,585.91,593.88,585.91,592.68,2884705
2025-08-21,MA,589.04,592.21,583.93,591.92,2349322
2025-08-22,MA,595.3,601.77,593.0801,598.96,2389205
2025-08-25,MA,597.82,599.045,592.86,593.21,1984330
2025-08-26,MA,593.08,596.0,586.295,591.61,4774584
2025-08-27,MA,591.21,594.6186,589.82,590.66,1480977
2025-08-28,MA,590.82,593.53,589.72,590.48,2159985
2025-08-29,MA,592.0,596.83,590.26,595.29,2111298
2025-09-02,MA,595.62,595.62,586.0,591.87,2284547
2025-09-03,MA,591.83,594.0,588.96,593.28,1958059
2025-09-04,MA,593.03,595.89,589.2909,595.64,1653765
2025-09-05,MA,595.47,598.58,579.0252,584.22,2432345
2025-09-08,MA,582.62,589.794,580.7,586.6,1948397
2025-09-09,MA,583.54,591.18,583.3,584.0,2266030
2025-09-10,MA,582.13,582.13,571.0,579.38,2535457
2025-09-11,MA,580.88,589.97,580.01,588.73,2407151
2025-09-12,MA,586.44,589.21,580.0,580.41,2243171
2025-09-15,MA,582.73,586.5,581.5025,582.96,2222681
2025-09-16,MA,578.01,588.11,576.83,586.42,2537009
2025-09-17,MA,587.71,598.89,587.44,598.63,2931112
2025-09-18,MA,596.08,601.6199,585.88,586.05,3294558
2025-09-19,MA,588.62,588.87,581.51,584.16,6745326
2025-09-22,MA,580.97,587.345,580.14,584.49,3242064
2025-09-23,MA,585.45,586.86,568.25,569.97,3223404
2025-09-24,MA,571.28,571.66,564.95,568.81,2867508
2025-09-25,MA,565.0,572.39,564.57,567.3,2700615
2025-09-26,MA,566.62,569.664,564.06,565.13,2106586
2025-09-29,MA,566.0,569.315,562.51,568.14,2615759
2025-09-30,MA,565.81,570.63,563.65,568.81,2379296
2025-10-01,MA,565.68,575.47,565.01,573.77,3685088
2025-10-02,MA,572.73,579.84,570.77,577.33,2483584
2025-10-03,MA,576.43,583.22,576.43,580.45,2332024
2025-10-06,MA,579.23,581.135,569.26,578.81,2573878
2025-10-07,MA,578.99,586.075,578.91,579.84,2120731
2025-10-08,MA,581.32,583.07,576.08,576.44,1935090
2025-10-09,MA,577.24,579.4,562.51,564.55,2580117
2025-10-10,MA,567.58,569.425,556.69,557.48,3553872
2025-10-13,MA,558.0,565.0,553.01,559.24,2996710
2025-10-14,MA,556.0,569.81,556.0,567.92,2627569
2025-10-15,MA,564.3,568.69,559.4,562.81,2262667
2025-10-16,MA,562.8,564.65,547.39,549.88,3210636
2025-10-17,MA,552.49,562.8,552.01,560.97,2756782
2025-10-20,MA,561.7,567.42,553.79,566.36,2046523
2025-10-21,MA,562.16,575.98,560.765,572.03,2722423
2025-10-22,MA,571.05,576.4348,568.58,571.36,1820634
2025-10-23,MA,574.36,576.99,571.67,573.77,2187513
2025-10-24,MA,577.24,580.82,573.08,573.67,1839794
2025-10-27,MA,575.72,575.72,566.48,572.36,2980955
2025-10-28,MA,573.08,573.99,565.45,565.93,2916366
2025-10-29,MA,561.63,566.8099,551.23,554.58,3763384
2025-10-30,MA,551.56,562.92,545.635,553.68,4284723
2025-10-31,MA,548.89,554.43,543.53,551.99,3567142
2025-11-03,MA,550.0,551.0,540.36,544.07,3175505
2025-11-04,MA,544.83,554.03,542.48,552.75,2653934
2025-11-05,MA,553.0,556.33,549.366,553.31,2189509
2025-11-06,MA,550.18,555.0,547.86,553.28,2593939
2025-11-07,MA,553.8,558.67,550.67,551.97,2510503
2025-11-10,MA,552.28,554.7,548.58,552.96,1978473
2025-11-11,MA,553.0,558.53,548.01,558.35,1832614
2025-11-12,MA,560.0,565.91,558.41,561.23,1761575
2025-11-13,MA,559.88,563.6,554.86,555.57,2031717
2025-11-14,MA,556.04,557.0,544.05,545.73,2567913
2025-11-17,MA,546.0,549.315,536.21,536.85,2558171
2025-11-18,MA,533.56,536.0,524.7,527.58,3594931
2025-11-19,MA,528.15,531.0,524.98,530.36,2723056
2025-11-20,MA,533.29,538.46,527.18,527.88,3240296
2025-11-21,MA,532.54,544.41,531.67,540.4,3807738
2025-11-24,MA,543.44,544.04,535.11,537.85,5940957
2025-11-25,MA,541.5,550.395,539.0,546.47,3132873
2025-11-26,MA,548.475,548.67,544.17,544.93,2185287
2025-11-28,MA,548.125,551.4,545.42,550.53,1254814
2025-12-01,MA,547.64,549.78,543.39,543.97,2227026
2025-12-02,MA,547.28,554.75,541.04,545.91,3076100
2025-12-03,MA,547.32,555.07,546.5005,553.73,2688159
2025-12-04,MA,557.03,559.0,539.56,542.31,2878836
2025-12-05,MA,541.71,550.44,541.25,545.52,2126670
2025-12-08,MA,546.72,547.325,537.39,540.44,2409748
2025-12-09,MA,538.71,541.9001,535.916,537.55,1955015
2025-12-10,MA,538.09,544.945,537.5,538.86,3023598
2025-12-11,MA,542.77,565.13,542.65,563.37,3659909
2025-12-12,MA,566.0,573.71,565.89,571.93,3515429
2025-07-24,DIS,122.85,123.4,121.81,121.95,6702242
2025-07-25,DIS,122.255,122.45,120.87,121.47,5656575
2025-07-28,DIS,121.03,121.4,119.8889,120.37,6042152
2025-07-29,DIS,120.58,120.805,119.36,119.91,6283748
2025-07-30,DIS,119.95,120.5,119.175,119.54,5281457
2025-07-31,DIS,119.455,119.91,118.58,119.11,7235003
2025-08-01,DIS,117.585,117.8918,115.57,116.59,8637815
2025-08-04,DIS,117.725,119.52,117.725,119.35,8845043
2025-08-05,DIS,119.25,119.57,117.33,118.32,15365681
2025-08-06,DIS,115.775,116.1224,112.2,115.17,22153696
2025-08-07,DIS,115.75,116.4,111.82,112.88,15484435
2025-08-08,DIS,113.3,114.292,112.02,112.43,9490971
2025-08-11,DIS,112.91,113.15,111.54,112.55,8532602
2025-08-12,DIS,113.31,114.4,112.49,113.72,7275374
2025-08-13,DIS,114.23,117.23,114.15,116.64,9025741
2025-08-14,DIS,115.48,116.71,114.62,116.31,6800884
2025-08-15,DIS,116.57,116.84,115.19,115.39,6768603
2025-08-18,DIS,115.19,117.005,115.16,116.55,5798370
2025-08-19,DIS,116.5,116.99,115.72,116.27,5913959
2025-08-20,DIS,116.075,117.89,116.0,117.04,7046680
2025-08-21,DIS,116.57,116.66,115.53,116.21,6337059
2025-08-22,DIS,117.585,119.775,117.125,118.86,7161725
2025-08-25,DIS,118.49,119.05,117.7,117.71,5424937
2025-08-26,DIS,117.43,118.375,117.16,117.65,5787377
2025-08-27,DIS,117.53,118.46,117.29,118.09,4377994
2025-08-28,DIS,118.1,118.37,116.61,117.64,5687698
2025-08-29,DIS,117.39,118.645,117.245,118.38,5212602
2025-09-02,DIS,117.02,118.28,115.9965,118.27,6015871
2025-09-03,DIS,117.83,118.62,116.35,117.38,6194265
2025-09-04,DIS,117.08,119.675,116.76,118.81,6949291
2025-09-05,DIS,118.91,119.78,117.7,117.91,6669126
2025-09-08,DIS,117.96,118.88,116.74,118.84,6450670
2025-09-09,DIS,118.525,119.05,117.22,117.37,5444265
2025-09-10,DIS,116.85,117.51,114.495,115.79,7484866
2025-09-11,DIS,115.45,117.165,114.63,117.08,8399064
2025-09-12,DIS,116.26,117.01,115.1,115.96,7640875
2025-09-15,DIS,116.11,116.75,115.0,115.62,7150935
2025-09-16,DIS,115.45,115.85,114.71,115.23,6844852
2025-09-17,DIS,115.24,116.66,115.22,116.1,7333899
2025-09-18,DIS,115.33,115.78,114.05,114.86,9460509
2025-09-19,DIS,114.6,114.6,111.93,113.76,23398424
2025-09-22,DIS,111.76,113.63,111.52,112.56,15479834
2025-09-23,DIS,112.72,113.62,111.6,112.25,13145046
2025-09-24,DIS,112.41,114.1499,112.2,113.43,8755235
2025-09-25,DIS,112.71,114.05,112.65,112.99,6365502
2025-09-26,DIS,113.13,113.57,112.76,113.47,6145725
2025-09-29,DIS,113.47,115.01,113.33,114.78,9304136
2025-09-30,DIS,114.53,114.88,113.335,114.5,9303666
2025-10-01,DIS,114.08,116.059,112.79,112.95,9736341
2025-10-02,DIS,112.975,113.17,110.775,112.14,8695136
2025-10-03,DIS,112.035,113.57,111.56,112.47,7148378
2025-10-06,DIS,112.69,113.105,111.45,112.75,6141223
2025-10-07,DIS,112.63,113.4,111.8,112.53,5409754
2025-10-08,DIS,112.805,113.2,111.65,111.89,7074442
2025-10-09,DIS,111.82,113.0,110.875,110.99,6502403
2025-10-10,DIS,111.53,112.68,109.11,109.19,9635211
2025-10-13,DIS,110.39,110.96,109.38,110.27,7435054
2025-10-14,DIS,109.65,111.84,109.2,111.17,7897966
2025-10-15,DIS,111.47,112.675,111.14,111.71,7012557
2025-10-16,DIS,111.79,112.085,108.51,109.88,7531191
2025-10-17,DIS,109.74,111.46,109.44,110.67,10090543
2025-10-20,DIS,111.03,112.25,110.6,111.96,8047473
2025-10-21,DIS,112.25,114.5395,112.04,114.3,8163164
2025-10-22,DIS,114.0,114.28,112.98,113.08,7569242
2025-10-23,DIS,113.17,113.83,111.9001,113.03,6945407
2025-10-24,DIS,113.23,113.65,111.59,111.68,6235183
2025-10-27,DIS,111.94,112.6,111.31,112.34,6029584
2025-10-28,DIS,111.91,112.48,111.4623,111.65,6839375
2025-10-29,DIS,111.18,111.53,110.01,110.24,7097056
2025-10-30,DIS,110.13,113.5801,109.55,111.84,8311279
2025-10-31,DIS,111.575,113.1,110.53,112.62,8700619
2025-11-03,DIS,112.55,112.81,111.03,112.12,8542271
2025-11-04,DIS,110.97,111.785,110.64,111.47,7950075
2025-11-05,DIS,111.35,111.97,110.6,111.36,5668588
2025-11-06,DIS,111.17,111.71,109.18,110.49,10291781
2025-11-07,DIS,110.255,111.425,110.04,110.74,8782121
2025-11-10,DIS,111.145,112.79,111.03,112.24,9158709
2025-11-11,DIS,112.65,114.97,112.42,114.85,9713347
2025-11-12,DIS,114.57,117.0888,114.39,116.65,15248737
2025-11-13,DIS,108.89,109.36,104.91,107.61,44045355
2025-11-14,DIS,107.52,108.73,105.3,105.8,16691363
2025-11-17,DIS,105.75,107.67,105.117,105.69,12296420
2025-11-18,DIS,105.1,107.08,105.0,106.28,11796188
2025-11-19,DIS,106.08,107.59,104.08,104.67,12790002
2025-11-20,DIS,105.37,105.8,102.5,102.7,12609875
2025-11-21,DIS,103.48,104.78,102.69,104.28,10785420
2025-11-24,DIS,104.085,104.335,101.89,101.94,15024845
2025-11-25,DIS,102.49,103.915,102.0,103.31,10574458
2025-11-26,DIS,103.315,104.2509,102.88,103.43,10130217
2025-11-28,DIS,103.3,104.74,103.24,104.47,6525548
2025-12-01,DIS,104.92,106.83,104.47,106.77,12628914
2025-12-02,DIS,106.525,106.57,104.82,104.83,8548213
2025-12-03,DIS,104.9,105.85,104.47,105.74,10177760
2025-12-04,DIS,105.84,106.215,104.5101,105.47,11471406
2025-12-05,DIS,105.18,106.17,104.56,105.3,10680060
2025-12-08,DIS,105.3,108.045,104.83,107.63,13177009
2025-12-09,DIS,107.59,107.745,106.55,107.02,8210364
2025-12-10,DIS,107.12,109.665,106.58,108.83,11237894
2025-12-11,DIS,109.2,111.56,109.11,111.46,13281383
2025-12-12,DIS,111.73,113.34,111.15,111.6,13059066
2025-07-24,BAC,48.49,49.0,48.21,48.39,42967619
2025-07-25,BAC,48.39,48.55,47.935,48.45,24461228
2025-07-28,BAC,48.45,48.54,48.0801,48.23,20590380
2025-07-29,BAC,48.39,48.51,47.8901,47.95,26216484
2025-07-30,BAC,48.26,48.5,47.7401,47.96,32265850
2025-07-31,BAC,47.76,48.03,47.19,47.27,40016313
2025-08-01,BAC,46.36,46.41,45.32,45.66,52310438
2025-08-04,BAC,45.96,46.105,45.635,45.85,31038904
2025-08-05,BAC,45.95,46.0,44.75,45.56,36798320
2025-08-06,BAC,45.71,45.94,45.385,45.42,27916767
2025-08-07,BAC,45.71,45.76,44.78,44.92,30609882
2025-08-08,BAC,45.15,46.3,44.98,46.01,37131557
2025-08-11,BAC,46.055,46.52,45.81,46.16,35559383
2025-08-12,BAC,46.48,47.66,46.36,47.5,35484466
2025-08-13,BAC,47.68,47.76,46.99,47.24,29465062
2025-08-14,BAC,47.085,47.73,46.8904,47.71,21073786
2025-08-15,BAC,47.75,47.82,46.9,46.94,26276902
2025-08-18,BAC,46.92,48.04,46.79,47.92,43125120
2025-08-19,BAC,47.82,48.115,47.63,48.08,33783443
2025-08-20,BAC,48.165,48.5,47.87,48.35,30822222
2025-08-21,BAC,48.27,48.49,47.81,48.26,28713163
2025-08-22,BAC,48.52,49.66,48.46,49.48,45078911
2025-08-25,BAC,49.39,49.66,49.21,49.48,34715749
2025-08-26,BAC,49.25,50.26,49.25,50.25,40609302
2025-08-27,BAC,50.03,50.63,49.99,50.38,42428187
2025-08-28,BAC,50.55,50.64,50.28,50.49,32949399
2025-08-29,BAC,50.51,50.9175,50.51,50.74,32496470
2025-09-02,BAC,50.22,50.47,49.67,50.42,52719782
2025-09-03,BAC,50.4,50.57,49.7,50.06,33934810
2025-09-04,BAC,50.24,50.83,50.12,50.62,34796896
2025-09-05,BAC,50.44,50.79,49.23,49.77,40063322
2025-09-08,BAC,49.8,49.905,48.875,49.46,48033135
2025-09-09,BAC,49.5,50.56,49.46,50.29,40060147
2025-09-10,BAC,50.37,50.625,49.965,50.13,31706338
2025-09-11,BAC,50.14,50.96,49.99,50.75,28055187
2025-09-12,BAC,50.7,50.93,50.455,50.58,27851108
2025-09-15,BAC,50.85,51.09,50.46,50.59,29043572
2025-09-16,BAC,50.64,50.875,50.21,50.66,31624444
2025-09-17,BAC,50.86,51.625,50.79,51.4,38337889
2025-09-18,BAC,51.49,52.19,51.3,52.13,35246871
2025-09-19,BAC,52.15,52.66,51.76,52.25,98970669
2025-09-22,BAC,51.76,52.35,51.755,51.92,27467951
2025-09-23,BAC,52.0,52.88,51.515,51.7,28278182
2025-09-24,BAC,51.85,52.25,51.455,51.7,27010386
2025-09-25,BAC,51.48,52.33,51.44,51.85,22957932
2025-09-26,BAC,52.11,52.62,51.98,52.21,20025763
2025-09-29,BAC,52.36,52.55,52.11,52.42,23700991
2025-09-30,BAC,52.48,52.565,51.015,51.59,29944960
2025-10-01,BAC,51.3,51.675,50.555,50.68,27709125
2025-10-02,BAC,50.65,50.845,50.07,50.48,22757213
2025-10-03,BAC,50.62,51.13,50.5523,50.64,24565717
2025-10-06,BAC,50.93,51.32,49.89,50.39,25386321
2025-10-07,BAC,50.55,50.91,50.125,50.29,24107321
2025-10-08,BAC,50.4,50.51,49.78,49.84,24014168
2025-10-09,BAC,50.0,50.275,49.665,49.79,21816912
2025-10-10,BAC,49.925,50.14,48.55,48.65,31831921
2025-10-13,BAC,49.2,49.4,48.81,48.86,34462800
2025-10-14,BAC,48.85,50.495,48.525,50.09,42462595
2025-10-15,BAC,51.57,52.85,51.23,52.28,69992192
2025-10-16,BAC,52.6,52.755,50.0,50.44,49027707
2025-10-17,BAC,50.95,51.77,50.33,51.28,48915375
2025-10-20,BAC,51.44,52.28,51.37,52.04,25785985
2025-10-21,BAC,52.09,52.37,51.44,51.52,27303428
2025-10-22,BAC,51.495,51.58,50.435,51.1,34954973
2025-10-23,BAC,51.48,51.8,51.11,51.76,26028810
2025-10-24,BAC,51.85,52.815,51.85,52.57,38923897
2025-10-27,BAC,52.8,53.065,52.53,53.02,27345801
2025-10-28,BAC,53.0,53.275,52.34,52.87,29575215
2025-10-29,BAC,52.66,53.005,52.32,52.58,29158770
2025-10-30,BAC,52.67,53.44,52.56,53.03,37548588
2025-10-31,BAC,52.79,53.64,52.77,53.45,39295717
2025-11-03,BAC,53.26,53.64,52.71,53.56,31252323
2025-11-04,BAC,53.02,53.995,52.72,53.54,47226578
2025-11-05,BAC,52.96,53.07,51.735,52.45,53700819
2025-11-06,BAC,53.42,53.75,52.77,53.29,55296039
2025-11-07,BAC,53.15,53.58,52.71,53.2,40537658
2025-11-10,BAC,53.41,53.99,53.34,53.42,26094576
2025-11-11,BAC,53.75,53.98,53.28,53.63,22244345
2025-11-12,BAC,53.89,54.69,53.77,54.11,40536695
2025-11-13,BAC,53.79,54.21,52.77,52.87,37716055
2025-11-14,BAC,52.86,52.8985,52.03,52.61,32363064
2025-11-17,BAC,52.575,52.58,51.39,51.48,35546828
2025-11-18,BAC,51.28,52.18,51.145,51.64,35189535
2025-11-19,BAC,51.67,52.485,51.67,52.02,28112345
2025-11-20,BAC,52.5,52.95,50.97,51.0,36661608
2025-11-21,BAC,51.29,51.78,50.695,51.56,43867164
2025-11-24,BAC,51.645,52.24,51.395,51.93,52852083
2025-11-25,BAC,52.25,52.88,51.86,52.48,41310130
2025-11-26,BAC,52.7,53.2468,52.55,52.99,32045585
2025-11-28,BAC,53.11,53.94,53.05,53.65,18920782
2025-12-01,BAC,53.5,53.9,53.21,53.24,30536532
2025-12-02,BAC,53.53,53.64,52.97,53.19,46073513
2025-12-03,BAC,53.25,54.24,53.18,54.09,37134402
2025-12-04,BAC,54.21,54.69,54.0,54.16,38529590
2025-12-05,BAC,53.93,54.825,53.74,53.95,33986515
2025-12-08,BAC,53.9,54.209,53.485,53.9,34217245
2025-12-09,BAC,53.97,54.28,53.265,53.54,44208543
2025-12-10,BAC,53.59,54.55,53.34,54.08,54424439
2025-12-11,BAC,53.95,54.65,53.75,54.56,35686915
2025-12-12,BAC,54.78,55.295,54.35,55.14,40539413
2025-07-24,XOM,109.66,110.95,109.125,110.79,15647208
2025-07-25,XOM,110.73,110.98,109.7,110.4,10548938
2025-07-28,XOM,111.0,112.1078,110.84,111.44,12352966
2025-07-29,XOM,111.9,113.0,111.41,112.88,15927998
2025-07-30,XOM,112.41,112.61,111.26,111.9,12996905
2025-07-31,XOM,110.36,112.495,110.36,111.64,17233744
2025-08-01,XOM,112.0,112.54,108.86,109.64,19652030
2025-08-04,XOM,109.22,109.92,107.085,107.37,19129474
2025-08-05,XOM,107.22,107.8151,106.07,107.24,21314254
2025-08-06,XOM,108.305,109.05,106.37,106.51,15321811
2025-08-07,XOM,107.14,108.06,105.89,105.95,13468287
2025-08-08,XOM,106.5,107.51,105.95,106.8,14417734
2025-08-11,XOM,107.11,107.5346,105.525,105.83,13570661
2025-08-12,XOM,106.34,107.28,105.78,106.13,14113216
2025-08-13,XOM,106.0,107.6,105.74,107.6,17958695
2025-08-14,XOM,107.55,107.59,106.441,107.38,13683472
2025-08-15,XOM,106.19,107.56,105.95,106.49,19271861
2025-08-18,XOM,106.1,107.2276,105.67,106.72,13040018
2025-08-19,XOM,106.2,107.46,106.15,107.42,16113611
2025-08-20,XOM,107.88,109.33,107.68,108.53,18959716
2025-08-21,XOM,108.42,109.565,107.96,109.23,12194897
2025-08-22,XOM,109.6,111.41,109.6,111.28,13586668
2025-08-25,XOM,110.9,111.92,110.54,111.74,9744897
2025-08-26,XOM,111.37,111.81,110.355,111.49,18143880
2025-08-27,XOM,111.42,112.98,111.42,112.75,15262630
2025-08-28,XOM,112.87,113.645,112.07,113.35,14189829
2025-08-29,XOM,113.715,114.79,113.58,114.29,14597872
2025-09-02,XOM,114.18,115.24,113.33,114.69,15206667
2025-09-03,XOM,113.97,114.43,111.46,111.91,14901979
2025-09-04,XOM,112.105,113.125,111.38,112.4,12864438
2025-09-05,XOM,111.6,111.78,109.02,109.23,16826692
2025-09-08,XOM,109.73,110.045,108.35,109.85,15440513
2025-09-09,XOM,110.525,112.51,110.525,110.65,14899502
2025-09-10,XOM,111.16,112.56,110.84,112.5,15837583
2025-09-11,XOM,111.4,112.765,110.87,112.14,11534502
2025-09-12,XOM,112.86,113.22,111.875,112.16,11105690
2025-09-15,XOM,112.18,112.455,111.315,112.35,12880487
2025-09-16,XOM,112.955,115.315,112.775,114.68,17208044
2025-09-17,XOM,114.525,115.485,114.05,115.29,13302030
2025-09-18,XOM,115.17,115.35,113.4,113.93,14628726
2025-09-19,XOM,113.9,113.98,112.64,112.82,38746517
2025-09-22,XOM,112.45,112.8,111.56,112.02,15611495
2025-09-23,XOM,112.72,114.7488,112.475,113.95,25369106
2025-09-24,XOM,114.57,115.76,114.47,114.56,14756050
2025-09-25,XOM,114.64,115.8999,114.41,115.59,15012553
2025-09-26,XOM,115.96,118.36,115.92,117.22,18568916
2025-09-29,XOM,116.06,116.5,113.665,114.22,19189260
2025-09-30,XOM,113.35,113.49,111.9393,112.75,18076211
2025-10-01,XOM,112.56,113.02,111.2925,111.99,16613992
2025-10-02,XOM,111.97,113.09,111.025,111.29,13062563
2025-10-03,XOM,111.9,113.745,111.9,113.26,12950118
2025-10-06,XOM,113.29,114.77,113.18,114.2,12036830
2025-10-07,XOM,114.07,114.51,111.74,114.26,11945032
2025-10-08,XOM,114.38,115.01,113.41,114.02,12300968
2025-10-09,XOM,114.425,115.51,112.735,112.91,10976215
2025-10-10,XOM,112.255,112.62,110.71,110.73,13811577
2025-10-13,XOM,111.54,112.3,111.315,112.24,10296499
2025-10-14,XOM,110.755,112.962,110.71,112.29,11167154
2025-10-15,XOM,112.8,113.57,110.97,111.61,12182935
2025-10-16,XOM,111.88,112.19,110.385,110.64,11782202
2025-10-17,XOM,111.63,112.91,111.18,112.24,13460069
2025-10-20,XOM,112.0,113.15,111.98,112.7,9523617
2025-10-21,XOM,112.89,113.3601,111.99,112.71,9202349
2025-10-22,XOM,113.45,115.18,113.08,114.71,12938790
2025-10-23,XOM,116.63,116.85,115.36,115.98,15001088
2025-10-24,XOM,116.35,116.47,115.18,115.39,9919409
2025-10-27,XOM,115.695,115.985,115.1,115.94,10975412
2025-10-28,XOM,115.49,116.18,114.99,115.03,9535211
2025-10-29,XOM,114.92,117.05,114.81,116.45,12570572
2025-10-30,XOM,116.425,116.52,114.53,114.69,16172943
2025-10-31,XOM,113.975,115.225,112.6225,114.36,20213352
2025-11-03,XOM,114.5,114.99,113.64,113.76,12290304
2025-11-04,XOM,113.38,114.3501,112.51,114.14,16860741
2025-11-05,XOM,114.09,115.18,113.67,113.68,11808451
2025-11-06,XOM,113.64,114.935,113.64,114.5,14219654
2025-11-07,XOM,115.21,117.505,114.9,117.22,17181149
2025-11-10,XOM,117.44,118.45,115.455,118.22,13047958
2025-11-11,XOM,118.83,120.8099,118.83,119.78,16077101
2025-11-12,XOM,119.1,119.28,117.79,118.12,13790889
2025-11-13,XOM,118.63,119.76,118.28,118.79,17291874
2025-11-14,XOM,118.45,119.48,116.6564,119.29,17064267
2025-11-17,XOM,118.97,119.5,117.11,117.68,16034860
